[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
!A_NAME;A_TAG;A_NEXT;A_DESC;A_ISCAN;A_SCANT;A_SMOTH;A_IODV;A_IOHT;A_IOAD;A_IOSC;A_ELO;A_EHI;A_EGUDESC;A_IAM;A_IENAB;A_ADI;A_LOLO;A_LO;A_HI;A_HIHI;A_ROC;A_DBAND;A_PRI;A_EOUT;A_SA1;A_SA2;A_SA3;A_AREA1;A_AREA2;A_AREA3;A_AREA4;A_AREA5;A_AREA6;A_AREA7;A_AREA8;A_AREA9;A_AREA10;A_AREA11;A_AREA12;A_AREA13;A_AREA14;A_AREA15;A_ALMEXT1;A_ALMEXT2;A_ESIGTYPE;A_ESIGCONT;A_ESIGACK;A_ESIGTRAP;A_PDR_UPDATERATE;A_PDR_ACCESSTIME;A_PDR_DEADBAND;A_PDR_LATCHDATA;A_PDR_DISABLEOUT;A_PDR_ARRAYLENGTH;A_HIST_DESC;A_HIST_COLLECT;A_HIST_INTERVAL;A_HIST_OFFSET;A_HIST_TIMERES;A_HIST_COMPRESS;A_HIST_DEADBAND;A_HIST_COMPTYPE;A_HIST_COMPTIME;A_SCALE_ENABLED;A_SCALE_CLAMP;A_SCALE_USEEGU;A_SCALE_RAWLOW;A_SCALE_RAWHIGH;A_SCALE_LOW;A_SCALE_HIGH!
"AI";"725LC100TI";"";"PID Contoller level CIP For. 725 reset t";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0024";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725LC100TD";"";"PID Contoller level CIP For. 725 derivat";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0028";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725LC100SP";"725LC100CASP";"PID Contoller level CIP For. 725 setpoin";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0006";"FLT";"0";"5 000";"L";"AUTO";"DISABLE";"NONE";"0";"0";"5 000";"5 000";"0";"250";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"5 000"
"AI";"725LC100PV";"725LC100CAPV";"PID Contoller level CIP For. 725 process";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0010";"FLT";"0";"5 000";"L";"AUTO";"DISABLE";"NONE";"0";"0";"5 000";"5 000";"0";"250";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"5 000"
"AI";"725LC100OMIN";"";"PID Contoller level CIP For. 725 output";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0044";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725LC100OMAX";"";"PID Contoller level CIP For. 725 output";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0040";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725LC100MAN";"";"PID Contoller level CIP For. 725 manuel";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0016";"FLT";"0";"1 000";"%";"AUTO";"DISABLE";"NONE";"0";"0";"1 000";"1 000";"0";"50";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 000"
"AI";"725LC100GAIN";"";"PID Contoller level CIP For. 725 gain";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0020";"FLT";"-9 999 999";"9 999 999";"";"AUTO";"DISABLE";"NONE";"-9 999 999";"-9 999 999";"9 999 999";"9 999 999";"0";"1 000 000";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AI";"725LC100DB";"";"PID Contoller level CIP For. 725 dead ba";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0036";"FLT";"0";"5 000";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"5 000";"5 000";"0";"250";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"5 000"
"AI";"725LC100CV";"725LC100CACV";"PID Contoller level CIP For. 725 control";"ON";"1";"0";"SIX";"";"PLC01:DB0097,D0072";"FLT";"0";"100";"%";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725FT100AI";"725FT100CA";"Flowtransmitter, CIP frem";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0212";"FLT";"0";"180";"m3/h";"AUTO";"DISABLE";"NONE";"0";"0";"36";"36";"0";"2";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"180"
"AI";"725FC100TI";"";"PID Contoller flow CIP For. 725 reset ti";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0024";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725FC100TD";"";"PID Contoller flow CIP For. 725 derivati";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0028";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725FC100SP";"725FC100CASP";"PID Contoller flow CIP For. 725 setpoint";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0006";"FLT";"0";"150";"m3/h";"AUTO";"DISABLE";"NONE";"0";"0";"150";"150";"0";"8";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"150"
"AI";"725FC100PV";"725FC100CAPV";"PID Contoller flow CIP For. 725 process";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0010";"FLT";"0";"150";"m3/h";"AUTO";"DISABLE";"NONE";"0";"0";"150";"150";"0";"8";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"150"
"AI";"725FC100OMIN";"";"PID Contoller flow CIP For. 725 output m";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0044";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725FC100OMAX";"";"PID Contoller flow CIP For. 725 output m";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0040";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"725FC100MAN";"";"PID Contoller flow CIP For. 725 manuel o";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0016";"FLT";"0";"1 000";"%";"AUTO";"DISABLE";"NONE";"0";"0";"1 000";"1 000";"0";"50";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 000"
"AI";"725FC100GAIN";"";"PID Contoller flow CIP For. 725 gain";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0020";"FLT";"-9 999 999";"9 999 999";"";"AUTO";"DISABLE";"NONE";"-9 999 999";"-9 999 999";"9 999 999";"9 999 999";"0";"1 000 000";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AI";"725FC100DB";"";"PID Contoller flow CIP For. 725 dead ban";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0036";"FLT";"0";"150";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"150";"150";"0";"8";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"150"
"AI";"725FC100CV";"725FC100CACV";"PID Contoller flow CIP For. 725 control";"ON";"1";"0";"SIX";"";"PLC01:DB0096,D0072";"FLT";"0";"100";"%";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"SVS600_SQL01CNT_IN";"SVS600_SQL01CNT_OUT";"Rapport forsøg counter in";"ON";"1";"0";"SIX";"";"PLC01:DB1006,W0074";"SINT";"0,00";"100,00";"";"AUTO";"DISABLE";"NONE";"0,00";"0,00";"100,00";"100,00";"0,00";"5,00";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AI";"MX325_SQL02CNT_IN";"MX325_SQL02CNT_OUT";"Rapport forsøg counter in";"ON";"1";"0";"SIX";"";"PLC01:DB1017,W0074";"SINT";"0,00";"100,00";"";"AUTO";"DISABLE";"NONE";"0,00";"0,00";"100,00";"100,00";"0,00";"5,00";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AI";"SVS600_SQL02CNT_IN";"SVS600_SQL02CNT_OUT";"Rapport forsøg counter in";"ON";"1";"0";"SIX";"";"PLC01:DB1007,W0074";"SINT";"0,00";"100,00";"";"AUTO";"DISABLE";"NONE";"0,00";"0,00";"100,00";"100,00";"0,00";"5,00";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AI";"725CT100AI";"725CT100CA";"Conductivitets transmitter, CIP frem";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0208";"FLT";"0";"2 000";"mS";"AUTO";"DISABLE";"NONE";"0";"0";"400";"400";"0";"20";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"2 000"
"AI";"MX325_SQL01CNT_IN";"MX325_SQL01CNT_OUT";"Rapport forsøg counter in";"ON";"1";"0";"SIX";"";"PLC01:DB1016,W0074";"SINT";"0,00";"100,00";"";"AUTO";"DISABLE";"NONE";"0,00";"0,00";"100,00";"100,00";"0,00";"5,00";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AI";"700TT200AI";"700TT200CA";"CIP retur";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0068";"FLT";"0";"1 500";"°C";"AUTO";"DISABLE";"NONE";"0";"0";"300";"300";"0";"15";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 500"
"AI";"700TT100AI";"700TT100CA";"CIP frem";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0064";"FLT";"0";"1 500";"°C";"AUTO";"DISABLE";"NONE";"0";"0";"300";"300";"0";"15";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 500"
"AI";"700TC100TI";"";"PID Contoller temperature CIP unit reset";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0024";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"700TC100TD";"";"PID Contoller temperature CIP unit deriv";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0028";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"700TC100SP";"700TC100CASP";"PID Contoller temperature CIP unit setpo";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0006";"FLT";"0";"2 000";"°C";"AUTO";"DISABLE";"NONE";"0";"0";"2 000";"2 000";"0";"100";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"2 000"
"AI";"700TC100PV";"700TC100CAPV";"PID Contoller temperature CIP unit proce";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0010";"FLT";"0";"2 000";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"2 000";"2 000";"0";"100";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"2 000"
"AI";"700TC100OMIN";"";"PID Contoller temperature CIP unit outpu";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0044";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"700TC100OMAX";"";"PID Contoller temperature CIP unit outpu";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0040";"FLT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AI";"700TC100MAN";"";"PID Contoller temperature CIP unit manue";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0016";"FLT";"0";"1 000";"%";"AUTO";"DISABLE";"NONE";"0";"0";"1 000";"1 000";"0";"50";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 000"
"AI";"700TC100GAIN";"";"PID Contoller temperature CIP unit gain";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0020";"FLT";"-9 999 999";"9 999 999";"";"AUTO";"DISABLE";"NONE";"-9 999 999";"-9 999 999";"9 999 999";"9 999 999";"0";"1 000 000";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"-9 999 999";"9 999 999"
"AI";"700TC100DB";"";"PID Contoller temperature CIP unit dead";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0036";"FLT";"0";"1 000";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"1 000";"1 000";"0";"50";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 000"
"AI";"700TC100CV";"700TC100CACV";"PID Contoller temperature CIP unit contr";"ON";"1";"0";"SIX";"";"PLC01:DB0066,D0072";"FLT";"0";"1 000";"%";"AUTO";"DISABLE";"NONE";"0";"0";"1 000";"1 000";"0";"50";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1 000"
"AI";"700LT100AI";"700LT100CA";"CIP tank";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0080";"FLT";"0";"1";"L";"AUTO";"DISABLE";"NONE";"0";"0";"1";"1";"0";"0";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1"
"AI";"216WT100AI";"216WT100CA";"Vejetransmitter silo 1";"ON";"1";"0";"SIX";"";"PLC01:DB0046,D0084";"FLT";"0";"1";"kg";"AUTO";"DISABLE";"NONE";"0";"0";"1";"1";"0";"0";"LOW";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"1"
"AI";"700LC100TI";"";"PID Contoller level CIP Forward reset ti";"ON";"1";"0";"SIX";"";"PLC01:DB0065,D0024";"SINT";"0";"100";"MS";"AUTO";"DISABLE";"NONE";"0";"0";"100";"100";"0";"5";"LOW";"YES";"FP_ADVANCED";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
