[BLOCK TYPE,TAG,DESCRIPTION,I/O DEVICE,H/W OPTIONS,I/O ADDRESS TYPE,I/O ADDRESS,SIGNAL CONDITIONING,LOW EGU LIMIT,HIGH EGU LIMIT,EGU TAG,OUTPUT ENABLE,EVENT MESSAGES,ALARM AREA(S),SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Scale Enabled,Scale Clamping,Scale Use EGU,Scale Raw Low,Scale Raw High,Scale Low,Scale High]
!A_NAME,A_TAG,A_DESC,A_IODV,A_IOHT,A_NUMS,A_IOAD,A_IOSC,A_ELO,A_EHI,A_EGUDESC,A_OUT,A_EVENT,A_ADI,A_SA1,A_SA2,A_SA3,A_AREA1,A_AREA2,A_AREA3,A_AREA4,A_AREA5,A_AREA6,A_AREA7,A_AREA8,A_AREA9,A_AREA10,A_AREA11,A_AREA12,A_AREA13,A_AREA14,A_AREA15,A_ALMEXT1,A_ALMEXT2,A_ESIGTYPE,A_ESIGCONT,A_ESIGACK,A_ESIGTRAP,A_ESIGREQ_COMMENT,A_PDR_UPDATERATE,A_PDR_ACCESSTIME,A_PDR_DEADBAND,A_PDR_LATCHDATA,A_PDR_DISABLEOUT,A_PDR_ARRAYLENGTH,A_HIST_DESC,A_HIST_COLLECT,A_HIST_INTERVAL,A_HIST_OFFSET,A_HIST_TIMERES,A_HIST_COMPRESS,A_HIST_DEADBAND,A_HIST_COMPTYPE,A_HIST_COMPTIME,A_SCALE_ENABLED,A_SCALE_CLAMP,A_SCALE_USEEGU,A_SCALE_RAWLOW,A_SCALE_RAWHIGH,A_SCALE_LOW,A_SCALE_HIGH!
"AR","MX305_MP_NH3TID","Tid mellem NH3 måling","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_OFF305AV104","AV104 Off tid","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_ON305AV104","AV104 On tid","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_ON305AV190","AV190 on tid","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_REVERSE","Mixer tid retur under CIP","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_SCALEHØJ","Skalering høj output 305PID100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_SCALELAV","Skalering lav output 305PID100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_SETPOINTWEIGHT","Ønsket vægt afdampning","SIX","","DECIMAL","","","-9,999,999","9,999,999","Kg","YES","DISABLE","NONE","MX305_OPE","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_SPEEDSELECT","Valg af tømmehastighed","SIX","","DECIMAL","","","-9,999,999","9,999,999","","YES","DISABLE","NONE","MX305_OPE","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_SPEEDVENTPAST","Hast. ventilator i pasteruisering","SIX","","DECIMAL","","","-999,999.9","999,999.9","%","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0","65,535.0","-999,999.9","999,999.9"
"AR","MX305_MP_SPEEDVENTRETAINING","Luftflow ventilation i holdeperiode","SIX","","DECIMAL","","","-999,999.9","999,999.9","l/s","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0","65,535.0","-999,999.9","999,999.9"
"AR","MX305_MP_SPLITRANGE","Split range for mixer 305","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_STARTWEIGHT","Start vægt afdampning","SIX","","DECIMAL","","","-9,999,999","9,999,999","Kg","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_STATUS_VAEGT_MEL","Mel mængde korrigeret med afvigelse","SIX","","DECIMAL","","","-9,999,999","9,999,999","Kg","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_TIDFORAFDAMP","Tid inden frysning af vægt","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sec","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_TIDSKIFTVENTILTOMNING","Tid ventilskift tomning","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sec","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_TIMERS70","Overvågningstid for damp","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_MP_UDLMG","Udleverings mængde","SIX","","DECIMAL","","","-9,999,999","1,000","Kg.","YES","DISABLE","NONE","MX305_OPE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","1,000"
"AR","MX305_MP_VAC_BVALVE_TIME","Mixer 305 vacuum transport bottom valve","SIX","","DECIMAL","","","0","65,535","ms","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","0","65,535"
"AR","MX305_MP_VAC_EMPTYINGTIME","Mixer 305 vacuum transport emptying time","SIX","","DECIMAL","","","0","65,535","ms","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","0","65,535"
"AR","MX305_MP_VAC_STARTDELAY","Mixer 305 vacuum transport start delay t","SIX","","DECIMAL","","","0","65,535","ms","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","0","65,535"
"AR","MX305_MP_VAC_TRPTIME","Mixer 305 vacuum transport time","SIX","","DECIMAL","","","0","65,535","ms","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","0","65,535"
"AR","MX305_MP_VAEGT_AFV_MEL","Max vægtafvigelse på overført mel","SIX","","DECIMAL","","","1","10","%","YES","DISABLE","NONE","MX305_SUP","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","1","10"
"AR","MX305_MP_WEIGHTSLUTTOM","Mixervægt for start sluttømning","SIX","","DECIMAL","","","-100","3,000","kG","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-100","3,000"
"AR","MX305_MÆNGDE","Batch mængde","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RCPA","Recept id for batch low word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RCPB","Recept id for batch high word","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RCPID","Recept id for batch","SIX","","DECIMAL","","","-9,999,999","9,999,999","nr","YES","DISABLE","NONE","NONE","NONE","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_ADDSALTSPEED","Hastighed tilsætning salt 3xxSC100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_ADDSALTTEMP","Produkttemp. Tilsætning salt","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_ADDSODASPEED","Hastighed tilsætning soda 3xxSC100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_ADDSODATEMP","Produkttemp. Tilsætning soda","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_AFDAMPOFF","3xxSC100 tid off afdampning","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_AFDAMPON","3xxSC100 tid on afdampning","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_AFDAMPSPEED","Hastighed afdampning 3xxSC100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_AFDAMPTEMP","Produkttemp. afdampning","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_BLANDESPEED","Blandehastighed efter vand tilsætning","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DAMPHYSBUND","Hysterese lav damptilsætning","SIX","","DECIMAL","","","-999,999.9","999,999.9","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0","65,535.0","-999,999.9","999,999.9"
"AR","MX305_RP_DAMPHYSTOP","Hysterese høj damptilsætning","SIX","","DECIMAL","","","-999,999.9","999,999.9","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0.0","65,535.0","-999,999.9","999,999.9"
"AR","MX305_RP_DAMPOFF","3xxSC100 tid off damp injektion","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DAMPON","3xxSC100 tid on damp injektion","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DAMPSPEED","Hastighed damp injektion 3xxSC100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DAMPTEMP","Produkttemp. Damp injektion","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DAMPTID","Tid damp injektion","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_DELBATCH","Batch størrelse","SIX","","DECIMAL","","","-9,999,999","9,999,999","kg","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FLOFF","3xxSC100 tid off Tilsætning flavour","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FLON","3xxSC100 tid on Tilsætning flavour","SIX","","DECIMAL","","","-9,999,999","9,999,999","Sek.","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FLSPEED","Hastighed Tilsætning flavour 3xxSC100","SIX","","DECIMAL","","","-9,999,999","9,999,999","%","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FLTEMP","Produkttemp. Tilsætning flavour","SIX","","DECIMAL","","","-9,999,999","9,999,999","°C","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FRITVUNGENVENT_COOL1","Fri/Tvungen ventilation i nedkøling 1","SIX","","DECIMAL","","","-9,999,999","9,999,999","","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FRITVUNGENVENT_COOL2","Fri/Tvungen ventilation i nedkøling 2","SIX","","DECIMAL","","","-9,999,999","9,999,999","","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
"AR","MX305_RP_FRITVUNGENVENT_HOLDE","Fri/Tvungen ventilation i holdetid","SIX","","DECIMAL","","","-9,999,999","9,999,999","","YES","DISABLE","NONE","MX305_SUP","RCP_DOWNLOAD","NONE","ALL","","","","","","","","","","","","","","","","","NONE","YES","NO","REJECT","NO","1,000","300,000","0","NO","NO","0","","NO","5,000.0","0.0","Milliseconds","DISABLE","0.0000","Absolute","0","NO","NO","YES","0","65,535","-9,999,999","9,999,999"
